seq,book,c,net,mape,rmse
4000.0,1.25E-4,3.0,1000.0,19.067654187867642,298952.40026095766
4000.0,1.25E-4,3.0,1500.0,19.089020990020018,298965.1305949842
4000.0,1.25E-4,3.0,2000.0,19.11960057769083,298978.2475375347
4000.0,1.25E-4,3.0,2500.0,19.155035200730985,298991.75103772676
4000.0,1.25E-4,3.0,3000.0,19.19243642336339,299005.6410431881
4000.0,1.25E-4,3.0,3500.0,19.2311282106274,299019.91750005697
4000.0,1.25E-4,3.0,4000.0,19.270760375855208,299034.58035298396
4000.0,1.25E-4,3.0,4500.0,19.31070519276679,299049.6295451323
4000.0,1.25E-4,3.0,5000.0,19.35084781187333,299065.065018179
4000.0,1.25E-4,3.0,5500.0,19.39125037489143,299080.8867123167
4000.0,1.25E-4,3.0,6000.0,19.431660731580084,299097.0945662542
4000.0,1.25E-4,3.0,6500.0,19.47207108826875,299113.68851721793
4000.0,1.25E-4,3.0,7000.0,19.512481444957388,299130.668500953
4000.0,1.25E-4,3.0,7500.0,19.552891801646037,299148.03445172426
4000.0,1.25E-4,3.0,8000.0,19.593302158334676,299165.78630231804
4000.0,1.25E-4,3.0,8500.0,19.633716015218727,299183.923984043
4000.0,1.25E-4,3.0,9000.0,19.674131955432834,299202.4474267318
4000.0,1.25E-4,3.0,9500.0,19.714547895646938,299221.3565587425
4000.0,1.25E-4,3.0,10000.0,19.754969370530393,299240.6513069595
4000.0,1.25E-4,4.0,0.0,15.935089788587604,282069.16317118675
4000.0,1.25E-4,4.0,500.0,15.926449622027953,282075.95457702794
4000.0,1.25E-4,4.0,1000.0,15.923550248377161,282083.201564253
4000.0,1.25E-4,4.0,1500.0,15.93607564303593,282090.90409775
4000.0,1.25E-4,4.0,2000.0,15.965280182034856,282099.0621402036
4000.0,1.25E-4,4.0,2500.0,16.001108641497982,282107.67565209663
4000.0,1.25E-4,4.0,3000.0,16.039618092734486,282116.74459171
4000.0,1.25E-4,4.0,3500.0,16.07923418803325,282126.2689151247
4000.0,1.25E-4,4.0,4000.0,16.120064196440847,282136.2485762223
4000.0,1.25E-4,4.0,4500.0,16.161484256044208,282146.68352668616
4000.0,1.25E-4,4.0,5000.0,16.203252099031467,282157.573716003
4000.0,1.25E-4,4.0,5500.0,16.245306087299227,282168.91909146344
4000.0,1.25E-4,4.0,6000.0,16.28748651016868,282180.7195981638
4000.0,1.25E-4,4.0,6500.0,16.329754411950717,282192.9751790071
4000.0,1.25E-4,4.0,7000.0,16.37220197919293,282205.68516064633
4000.0,1.25E-4,4.0,7500.0,16.414715349751482,282218.8484325444
4000.0,1.25E-4,4.0,8000.0,16.457228720310027,282232.46491354617
4000.0,1.25E-4,4.0,8500.0,16.49978583545909,282246.53453805856
4000.0,1.25E-4,4.0,9000.0,16.5424301525553,282261.0572383195
4000.0,1.25E-4,4.0,9500.0,16.58524956334302,282276.0329443985
4000.0,1.25E-4,4.0,10000.0,16.62811820810571,282291.46158419916
4000.0,1.25E-4,5.0,0.0,13.947489053824382,271188.3354375483
4000.0,1.25E-4,5.0,500.0,13.934354294283885,271187.88447260094
4000.0,1.25E-4,5.0,1000.0,13.925937167054114,271187.9320518213
4000.0,1.25E-4,5.0,1500.0,13.930817954153616,271188.478174947
4000.0,1.25E-4,5.0,2000.0,13.95726103809358,271189.5228389662
4000.0,1.25E-4,5.0,2500.0,13.992014010084935,271191.06603811745
4000.0,1.25E-4,5.0,3000.0,14.030002701279672,271193.10776389024
4000.0,1.25E-4,5.0,3500.0,14.070356089125761,271195.64800502494
4000.0,1.25E-4,5.0,4000.0,14.111990051788888,271198.686747513
4000.0,1.25E-4,5.0,4500.0,14.153982898213355,271202.22397459793
4000.0,1.25E-4,5.0,5000.0,14.196395751388138,271206.2596667752
4000.0,1.25E-4,5.0,5500.0,14.239352824192622,271210.79380179266
4000.0,1.25E-4,5.0,6000.0,14.28282974169832,271215.826354652
4000.0,1.25E-4,5.0,6500.0,14.32638709551271,271221.35729760845
4000.0,1.25E-4,5.0,7000.0,14.370104038679187,271227.386600172
4000.0,1.25E-4,5.0,7500.0,14.41400154152598,271233.91422910837
4000.0,1.25E-4,5.0,8000.0,14.458025132543776,271240.9401484397
4000.0,1.25E-4,5.0,8500.0,14.502265540862824,271248.4643194456
4000.0,1.25E-4,5.0,9000.0,14.54657353175648,271256.4867006643
4000.0,1.25E-4,5.0,9500.0,14.590926680962331,271265.0072478935
4000.0,1.25E-4,5.0,10000.0,14.63531491705874,271274.0259141919
4000.0,1.25E-4,6.0,0.0,12.62305740655364,263537.4835203095
4000.0,1.25E-4,6.0,500.0,12.607033983556974,263531.47929501144
4000.0,1.25E-4,6.0,1000.0,12.594718157111814,263526.0095745731
4000.0,1.25E-4,6.0,1500.0,12.594067324566867,263521.07439227717
4000.0,1.25E-4,6.0,2000.0,12.617259964260986,263516.6737781566
4000.0,1.25E-4,6.0,2500.0,12.651408332106609,263512.8077589929
4000.0,1.25E-4,6.0,3000.0,12.68908473753835,263509.4763583156
4000.0,1.25E-4,6.0,3500.0,12.729095972102074,263506.67959640163
4000.0,1.25E-4,6.0,4000.0,12.77099714044587,263504.4174902745
4000.0,1.25E-4,6.0,4500.0,12.813441926483618,263502.6900537038
4000.0,1.25E-4,6.0,5000.0,12.856312056073,263501.497297205
4000.0,1.25E-4,6.0,5500.0,12.899609651687303,263500.83922803885
4000.0,1.25E-4,6.0,6000.0,12.943493454106601,263500.7158502112
4000.0,1.25E-4,6.0,6500.0,12.987893495252148,263501.1271644735
4000.0,1.25E-4,6.0,7000.0,13.032447497788022,263502.0731683216
4000.0,1.25E-4,6.0,7500.0,13.077027906065952,263503.55385599675
4000.0,1.25E-4,6.0,8000.0,13.121922629031015,263505.56921848556
4000.0,1.25E-4,6.0,8500.0,13.166880694808103,263508.1192435202
4000.0,1.25E-4,6.0,9000.0,13.212066475060961,263511.2039155785
4000.0,1.25E-4,6.0,9500.0,13.257480976441814,263514.82321588503
4000.0,1.25E-4,6.0,10000.0,13.30293857743177,263518.9771224112
4000.0,1.25E-4,7.0,0.0,11.984787055042158,259455.23066020035
4000.0,1.25E-4,7.0,500.0,11.966183185677714,259446.45326414806
4000.0,1.25E-4,7.0,1000.0,11.95118565692572,259438.23326481343
4000.0,1.25E-4,7.0,1500.0,11.946527453871017,259430.57071517955
4000.0,1.25E-4,7.0,2000.0,11.966407861078569,259423.46566464234
4000.0,1.25E-4,7.0,2500.0,11.999673925081675,259416.91803976477
4000.0,1.25E-4,7.0,3000.0,12.036685769123384,259410.9265464991
4000.0,1.25E-4,7.0,3500.0,12.076469467659797,259405.49085018176
4000.0,1.25E-4,7.0,4000.0,12.118080034771824,259400.61098575254
4000.0,1.25E-4,7.0,4500.0,12.160463869257732,259396.28698458118
4000.0,1.25E-4,7.0,5000.0,12.203398545338413,259392.51887446578
4000.0,1.25E-4,7.0,5500.0,12.247086574616493,259389.30667963234
4000.0,1.25E-4,7.0,6000.0,12.29100746649633,259386.65042073416
4000.0,1.25E-4,7.0,6500.0,12.335327076473055,259384.55011485037
4000.0,1.25E-4,7.0,7000.0,12.380172019374658,259383.00577548632
4000.0,1.25E-4,7.0,7500.0,12.425295187485268,259382.01741257243
4000.0,1.25E-4,7.0,8000.0,12.47048184286097,259381.58503246435
4000.0,1.25E-4,7.0,8500.0,12.51590550970295,259381.7086379424
4000.0,1.25E-4,7.0,9000.0,12.56151070509299,259382.388228212
4000.0,1.25E-4,7.0,9500.0,12.60723787079459,259383.62379890285
4000.0,1.25E-4,7.0,10000.0,12.653160702617036,259385.41534206958
4000.0,1.25E-4,8.0,0.0,11.384324558546721,256202.03332800596
4000.0,1.25E-4,8.0,500.0,11.364101592559509,256192.33993330676
4000.0,1.25E-4,8.0,1000.0,11.347680956539518,256183.22576536555
4000.0,1.25E-4,8.0,1500.0,11.340238176380918,256174.69088600515
4000.0,1.25E-4,8.0,2000.0,11.357258977017434,256166.73535312733
4000.0,1.25E-4,8.0,2500.0,11.389917145855437,256159.35922071047
4000.0,1.25E-4,8.0,3000.0,11.426657191336119,256152.5625388074
4000.0,1.25E-4,8.0,3500.0,11.466327649750347,256146.34535354425
4000.0,1.25E-4,8.0,4000.0,11.50788906211885,256140.70770711868
4000.0,1.25E-4,8.0,4500.0,11.550660645198468,256135.64963779805
4000.0,1.25E-4,8.0,5000.0,11.593913621950168,256131.17117991907
4000.0,1.25E-4,8.0,5500.0,11.637714555236302,256127.27236388554
4000.0,1.25E-4,8.0,6000.0,11.68205238535049,256123.95321616816
4000.0,1.25E-4,8.0,6500.0,11.726767821528005,256121.2137593031
4000.0,1.25E-4,8.0,7000.0,11.771887298524373,256119.0540118916
4000.0,1.25E-4,8.0,7500.0,11.817473395012442,256117.47390876722
4000.0,1.25E-4,8.0,8000.0,11.863231026118592,256116.47215040034
4000.0,1.25E-4,8.0,8500.0,11.909094031436858,256116.04828144968
4000.0,1.25E-4,8.0,9000.0,11.955184656728479,256116.20230478418
4000.0,1.25E-4,8.0,9500.0,12.00138315794021,256116.93421936146
4000.0,1.25E-4,8.0,10000.0,12.047885056501368,256118.2440202269
4000.0,1.25E-4,9.0,0.0,10.699470523075828,252118.5784787506
4000.0,1.25E-4,9.0,500.0,10.678069821997575,252103.73485606222
4000.0,1.25E-4,9.0,1000.0,10.660245031146763,252089.48689229155
4000.0,1.25E-4,9.0,1500.0,10.650954820166488,252075.83468844282
4000.0,1.25E-4,9.0,2000.0,10.665532623739242,252062.77834131883
4000.0,1.25E-4,9.0,2500.0,10.697625494513845,252050.31794351677
4000.0,1.25E-4,9.0,3000.0,10.734149225868656,252038.45358342456
4000.0,1.25E-4,9.0,3500.0,10.773807746843262,252027.18534521945
4000.0,1.25E-4,9.0,4000.0,10.815401962234006,252016.5133088631
4000.0,1.25E-4,9.0,4500.0,10.858195125895097,252006.4375501001
4000.0,1.25E-4,9.0,5000.0,10.90167766950622,251996.95814045426
4000.0,1.25E-4,9.0,5500.0,10.945700248735873,251988.07514722686
4000.0,1.25E-4,9.0,6000.0,10.990396988241901,251979.78863349408
4000.0,1.25E-4,9.0,6500.0,11.035467873996161,251972.09865810454
4000.0,1.25E-4,9.0,7000.0,11.080816018913193,251965.00527567748
4000.0,1.25E-4,9.0,7500.0,11.126669111030496,251958.50853659993
4000.0,1.25E-4,9.0,8000.0,11.172826246801346,251952.60848702677
4000.0,1.25E-4,9.0,8500.0,11.219166467125458,251947.305168877
4000.0,1.25E-4,9.0,9000.0,11.265671446182713,251942.59861983423
4000.0,1.25E-4,9.0,9500.0,11.312326564131917,251938.48887334345
4000.0,1.25E-4,9.0,10000.0,11.359094125694764,251934.97595861115
4000.0,1.25E-4,10.0,0.0,10.401325133373533,250817.50103678
4000.0,1.25E-4,10.0,500.0,10.378833200135865,250799.60420358932
4000.0,1.25E-4,10.0,1000.0,10.359597723076059,250782.3095187648
4000.0,1.25E-4,10.0,1500.0,10.34899577928626,250765.61710689237
4000.0,1.25E-4,10.0,2000.0,10.36124456298507,250749.52708825178
4000.0,1.25E-4,10.0,2500.0,10.39264472651108,250734.03957881336
4000.0,1.25E-4,10.0,3000.0,10.428893455077226,250719.15469023175
4000.0,1.25E-4,10.0,3500.0,10.468153259022486,250704.8725298439
4000.0,1.25E-4,10.0,4000.0,10.509617805340824,250691.193200664
4000.0,1.25E-4,10.0,4500.0,10.552319475542102,250678.1168013804
4000.0,1.25E-4,10.0,5000.0,10.595786947175686,250665.6434263518
4000.0,1.25E-4,10.0,5500.0,10.63979381254214,250653.7731656035
4000.0,1.25E-4,10.0,6000.0,10.68449087126525,250642.50610482483
4000.0,1.25E-4,10.0,6500.0,10.729659133393206,250631.84232536575
4000.0,1.25E-4,10.0,7000.0,10.775174008232105,250621.78190423397
4000.0,1.25E-4,10.0,7500.0,10.820977304295598,250612.32491409153
4000.0,1.25E-4,10.0,8000.0,10.867280034518906,250603.47142325368
4000.0,1.25E-4,10.0,8500.0,10.913671831740448,250595.22149568485
4000.0,1.25E-4,10.0,9000.0,10.960373671969599,250587.5751909971
4000.0,1.25E-4,10.0,9500.0,11.00720637569854,250580.53256444808
4000.0,1.25E-4,10.0,10000.0,11.054169751996463,250574.0936669386
4000.0,8.333333333333333E-5,1.0,0.0,42.34387049550314,411542.3992345664
4000.0,8.333333333333333E-5,1.0,500.0,42.3447195736498,411548.6500426068
4000.0,8.333333333333333E-5,1.0,1000.0,42.34567095782302,411554.9653047218
4000.0,8.333333333333333E-5,1.0,1500.0,42.35017647577486,411561.3450179441
4000.0,8.333333333333333E-5,1.0,2000.0,42.359150138655366,411567.78917927656
4000.0,8.333333333333333E-5,1.0,2500.0,42.372590365048936,411574.29778569203
4000.0,8.333333333333333E-5,1.0,3000.0,42.387573258712095,411580.87083413306
4000.0,8.333333333333333E-5,1.0,3500.0,42.40344233004052,411587.50832151226
4000.0,8.333333333333333E-5,1.0,4000.0,42.419953903712674,411594.21024471225
4000.0,8.333333333333333E-5,1.0,4500.0,42.43647851885017,411600.97660058533
4000.0,8.333333333333333E-5,1.0,5000.0,42.45300313398765,411607.807385954
4000.0,8.333333333333333E-5,1.0,5500.0,42.46952774912511,411614.70259761054
4000.0,8.333333333333333E-5,1.0,6000.0,42.4860523642626,411621.6622323174
4000.0,8.333333333333333E-5,1.0,6500.0,42.502576979400075,411628.6862868067
4000.0,8.333333333333333E-5,1.0,7000.0,42.51910159453754,411635.7747577809
4000.0,8.333333333333333E-5,1.0,7500.0,42.53562620967502,411642.927641912
4000.0,8.333333333333333E-5,1.0,8000.0,42.552150824812514,411650.14493584255
4000.0,8.333333333333333E-5,1.0,8500.0,42.56867543994998,411657.4266361847
4000.0,8.333333333333333E-5,1.0,9000.0,42.58520005508749,411664.7727395205
4000.0,8.333333333333333E-5,1.0,9500.0,42.601724670224954,411672.18324240245
4000.0,8.333333333333333E-5,1.0,10000.0,42.618249285362445,411679.65814135276
4000.0,8.333333333333333E-5,2.0,0.0,17.378287886305806,288564.5692494226
4000.0,8.333333333333333E-5,2.0,500.0,17.393318463953324,288589.4301756973
4000.0,8.333333333333333E-5,2.0,1000.0,17.413453321312463,288614.70644941105
4000.0,8.333333333333333E-5,2.0,1500.0,17.443573803391455,288640.397961448
4000.0,8.333333333333333E-5,2.0,2000.0,17.478499715926045,288666.5046009388
4000.0,8.333333333333333E-5,2.0,2500.0,17.517892191973704,288693.02625526243
4000.0,8.333333333333333E-5,2.0,3000.0,17.558827335290943,288719.9628100503
4000.0,8.333333333333333E-5,2.0,3500.0,17.60064865627349,288747.314149187
4000.0,8.333333333333333E-5,2.0,4000.0,17.643112479599722,288775.0801548136
4000.0,8.333333333333333E-5,2.0,4500.0,17.685589344391296,288803.2607073299
4000.0,8.333333333333333E-5,2.0,5000.0,17.728066209182856,288831.85568539734
4000.0,8.333333333333333E-5,2.0,5500.0,17.77054307397442,288860.86496594123
4000.0,8.333333333333333E-5,2.0,6000.0,17.813019938765997,288890.28842415323
4000.0,8.333333333333333E-5,2.0,6500.0,17.85549680355756,288920.1259334948
4000.0,8.333333333333333E-5,2.0,7000.0,17.89797366834915,288950.377365699
4000.0,8.333333333333333E-5,2.0,7500.0,17.940450533140705,288981.04259077355
4000.0,8.333333333333333E-5,2.0,8000.0,17.98292739793229,289012.12147700356
4000.0,8.333333333333333E-5,2.0,8500.0,18.025404262723857,289043.6138909548
4000.0,8.333333333333333E-5,2.0,9000.0,18.06788112751543,289075.5196974759
4000.0,8.333333333333333E-5,2.0,9500.0,18.110357992306987,289107.83875970123
4000.0,8.333333333333333E-5,2.0,10000.0,18.152834857098565,289140.5709390545
4000.0,8.333333333333333E-5,3.0,0.0,9.38023504665076,234998.92517507685
4000.0,8.333333333333333E-5,3.0,500.0,9.371352986729876,235011.32645765148
4000.0,8.333333333333333E-5,3.0,1000.0,9.369560023657234,235024.3689516219
4000.0,8.333333333333333E-5,3.0,1500.0,9.389458336048577,235038.05255024415
4000.0,8.333333333333333E-5,3.0,2000.0,9.426503455249414,235052.377141552
4000.0,8.333333333333333E-5,3.0,2500.0,9.470530506768664,235067.3426083626
4000.0,8.333333333333333E-5,3.0,3000.0,9.516814229589961,235082.94882828093
4000.0,8.333333333333333E-5,3.0,3500.0,9.564688549206874,235099.19567370476
4000.0,8.333333333333333E-5,3.0,4000.0,9.613662496522211,235116.08301182964
4000.0,8.333333333333333E-5,3.0,4500.0,9.662848095008343,235133.61070465457
4000.0,8.333333333333333E-5,3.0,5000.0,9.712220068281308,235151.77860898786
4000.0,8.333333333333333E-5,3.0,5500.0,9.761900610119568,235170.58657645233
4000.0,8.333333333333333E-5,3.0,6000.0,9.811894967473794,235190.0344534922
4000.0,8.333333333333333E-5,3.0,6500.0,9.861926886616047,235210.12208137827
4000.0,8.333333333333333E-5,3.0,7000.0,9.911958805758308,235230.84929621543
4000.0,8.333333333333333E-5,3.0,7500.0,9.96199072490057,235252.21592894848
4000.0,8.333333333333333E-5,3.0,8000.0,10.012022644042826,235274.22180536977
4000.0,8.333333333333333E-5,3.0,8500.0,10.062054563185082,235296.86674612554
4000.0,8.333333333333333E-5,3.0,9000.0,10.11208905198252,235320.15056672355
4000.0,8.333333333333333E-5,3.0,9500.0,10.162126554650225,235344.0730775407
4000.0,8.333333333333333E-5,3.0,10000.0,10.212164147601683,235368.63408383034
4000.0,8.333333333333333E-5,4.0,0.0,7.076278702477354,216836.22663579523
4000.0,8.333333333333333E-5,4.0,500.0,7.052891447324949,216835.437647126
4000.0,8.333333333333333E-5,4.0,1000.0,7.034022345587912,216835.39249448304
4000.0,8.333333333333333E-5,4.0,1500.0,7.027374822707732,216836.09117833126
4000.0,8.333333333333333E-5,4.0,2000.0,7.053215653459915,216837.53369148
4000.0,8.333333333333333E-5,4.0,2500.0,7.0931296555682755,216839.72001908478
4000.0,8.333333333333333E-5,4.0,3000.0,7.137149871918095,216842.65013864692
4000.0,8.333333333333333E-5,4.0,3500.0,7.183490545815904,216846.32402001484
4000.0,8.333333333333333E-5,4.0,4000.0,7.2315261991785285,216850.74162538635
4000.0,8.333333333333333E-5,4.0,4500.0,7.280379432472446,216855.90290931004
4000.0,8.333333333333333E-5,4.0,5000.0,7.329589036841832,216861.80781868723
4000.0,8.333333333333333E-5,4.0,5500.0,7.379401234742672,216868.45629277563
4000.0,8.333333333333333E-5,4.0,6000.0,7.429537329783218,216875.8482631919
4000.0,8.333333333333333E-5,4.0,6500.0,7.479937706225762,216883.98365391497
4000.0,8.333333333333333E-5,4.0,7000.0,7.530600486034228,216892.86238129053
4000.0,8.333333333333333E-5,4.0,7500.0,7.581402993700963,216902.48435403497
4000.0,8.333333333333333E-5,4.0,8000.0,7.632290349947445,216912.84891269018
4000.0,8.333333333333333E-5,4.0,8500.0,7.683255420358959,216923.95441267613
4000.0,8.333333333333333E-5,4.0,9000.0,7.734281630752958,216935.8006520008
4000.0,8.333333333333333E-5,4.0,9500.0,7.785490016731736,216948.38750932197
4000.0,8.333333333333333E-5,4.0,10000.0,7.836849496533363,216961.714855741
4000.0,8.333333333333333E-5,5.0,0.0,5.7963470286247745,205166.75951340227
4000.0,8.333333333333333E-5,5.0,500.0,5.765284737671592,205158.7924896498
4000.0,8.333333333333333E-5,5.0,1000.0,5.73708587369083,205151.64141922697
4000.0,8.333333333333333E-5,5.0,1500.0,5.717400931050009,205145.30638746283
4000.0,8.333333333333333E-5,5.0,2000.0,5.726633651228106,205139.787469959
4000.0,8.333333333333333E-5,5.0,2500.0,5.760875765649965,205135.0847325851
4000.0,8.333333333333333E-5,5.0,3000.0,5.802579614856692,205131.19823147534
4000.0,8.333333333333333E-5,5.0,3500.0,5.847320092594867,205128.12801302454
4000.0,8.333333333333333E-5,5.0,4000.0,5.8943618940730005,205125.8741138858
4000.0,8.333333333333333E-5,5.0,4500.0,5.942353366769687,205124.43656096823
4000.0,8.333333333333333E-5,5.0,5000.0,5.991408534862985,205123.8153714353
4000.0,8.333333333333333E-5,5.0,5500.0,6.041113595854531,205124.01055270343
4000.0,8.333333333333333E-5,5.0,6000.0,6.091080704529931,205125.02210244263
4000.0,8.333333333333333E-5,5.0,6500.0,6.141642102508593,205126.85000857527
4000.0,8.333333333333333E-5,5.0,7000.0,6.192634433161862,205129.49424927798
4000.0,8.333333333333333E-5,5.0,7500.0,6.243935972850626,205132.95479298197
4000.0,8.333333333333333E-5,5.0,8000.0,6.295355840976943,205137.23159837554
4000.0,8.333333333333333E-5,5.0,8500.0,6.347073327949626,205142.3246144065
4000.0,8.333333333333333E-5,5.0,9000.0,6.399032464873699,205148.23378028523
4000.0,8.333333333333333E-5,5.0,9500.0,6.451045060877058,205154.9590254878
4000.0,8.333333333333333E-5,5.0,10000.0,6.503120028163715,205162.5002697609
4000.0,8.333333333333333E-5,6.0,0.0,5.141070731231011,198645.149224367
4000.0,8.333333333333333E-5,6.0,500.0,5.104457141240822,198630.83327038138
4000.0,8.333333333333333E-5,6.0,1000.0,5.07018622649493,198617.38328574903
4000.0,8.333333333333333E-5,6.0,1500.0,5.043716485071724,198604.79944640634
4000.0,8.333333333333333E-5,6.0,2000.0,5.037938861418976,198593.08191700297
4000.0,8.333333333333333E-5,6.0,2500.0,5.065974814894126,198582.23085089127
4000.0,8.333333333333333E-5,6.0,3000.0,5.104897918074185,198572.24639011594
4000.0,8.333333333333333E-5,6.0,3500.0,5.148171448862571,198563.128665405
4000.0,8.333333333333333E-5,6.0,4000.0,5.1939768500361785,198554.8777961613
4000.0,8.333333333333333E-5,6.0,4500.0,5.241252487844054,198547.49389045415
4000.0,8.333333333333333E-5,6.0,5000.0,5.289402097595489,198540.9770450129
4000.0,8.333333333333333E-5,6.0,5500.0,5.338662383414867,198535.32734522026
4000.0,8.333333333333333E-5,6.0,6000.0,5.388648508566557,198530.54486510702
4000.0,8.333333333333333E-5,6.0,6500.0,5.438775634215807,198526.62966734657
4000.0,8.333333333333333E-5,6.0,7000.0,5.489615526779616,198523.58180325164
4000.0,8.333333333333333E-5,6.0,7500.0,5.540833791882529,198521.40131277035
4000.0,8.333333333333333E-5,6.0,8000.0,5.592334729167778,198520.0882244832
4000.0,8.333333333333333E-5,6.0,8500.0,5.644155557347828,198519.6425556028
4000.0,8.333333333333333E-5,6.0,9000.0,5.696121297031967,198520.06431197084
4000.0,8.333333333333333E-5,6.0,9500.0,5.748403752565444,198521.3534880588
4000.0,8.333333333333333E-5,6.0,10000.0,5.800812315535365,198523.5100669681
4000.0,8.333333333333333E-5,7.0,0.0,4.569770380732804,192960.78294064754
4000.0,8.333333333333333E-5,7.0,500.0,4.530091846399661,192941.91535765733
4000.0,8.333333333333333E-5,7.0,1000.0,4.492234303859859,192923.95818846606
4000.0,8.333333333333333E-5,7.0,1500.0,4.460765464117645,192906.91168731745
4000.0,8.333333333333333E-5,7.0,2000.0,4.445723301408624,192890.776095649
4000.0,8.333333333333333E-5,7.0,2500.0,4.466756776316643,192875.55164207573
4000.0,8.333333333333333E-5,7.0,3000.0,4.503296363848439,192861.23854237294
4000.0,8.333333333333333E-5,7.0,3500.0,4.545208063824318,192847.8364096995
4000.0,8.333333333333333E-5,7.0,4000.0,4.590039954052227,192835.3436800851
4000.0,8.333333333333333E-5,7.0,4500.0,4.636946449314545,192823.760413944
4000.0,8.333333333333333E-5,7.0,5000.0,4.684820918598823,192813.08677518467
4000.0,8.333333333333333E-5,7.0,5500.0,4.733735868246315,192803.32291487863
4000.0,8.333333333333333E-5,7.0,6000.0,4.7836261921718926,192794.46897125005
4000.0,8.333333333333333E-5,7.0,6500.0,4.834100640074434,192786.5250696659
4000.0,8.333333333333333E-5,7.0,7000.0,4.884840163558489,192779.49132262688
4000.0,8.333333333333333E-5,7.0,7500.0,4.936112683128332,192773.36782975993
4000.0,8.333333333333333E-5,7.0,8000.0,4.987793143716584,192768.1546778106
4000.0,8.333333333333333E-5,7.0,8500.0,5.039841279654683,192763.8519406374
4000.0,8.333333333333333E-5,7.0,9000.0,5.09205942280926,192760.45967920616
4000.0,8.333333333333333E-5,7.0,9500.0,5.144553960703562,192757.97794158637
4000.0,8.333333333333333E-5,7.0,10000.0,5.197412404142967,192756.40676294672
4000.0,8.333333333333333E-5,8.0,0.0,4.210960768340941,188788.84857202604
4000.0,8.333333333333333E-5,8.0,500.0,4.169250582010129,188766.57672274738
4000.0,8.333333333333333E-5,8.0,1000.0,4.129564779697173,188745.25229492396
4000.0,8.333333333333333E-5,8.0,1500.0,4.0950202851564,188724.87560970912
4000.0,8.333333333333333E-5,8.0,2000.0,4.074216524101513,188705.44697411894
4000.0,8.333333333333333E-5,8.0,2500.0,4.087120234496586,188685.0696537794
4000.0,8.333333333333333E-5,8.0,3000.0,4.121202547048879,188665.10888196595
4000.0,8.333333333333333E-5,8.0,3500.0,4.16181269290515,188646.0940323072
4000.0,8.333333333333333E-5,8.0,4000.0,4.205877301098798,188628.025390867
4000.0,8.333333333333333E-5,8.0,4500.0,4.251885149638349,188610.90322958148
4000.0,8.333333333333333E-5,8.0,5000.0,4.299518350597502,188594.72780623805
4000.0,8.333333333333333E-5,8.0,5500.0,4.347976952388378,188579.4993644563
4000.0,8.333333333333333E-5,8.0,6000.0,4.3974718004912985,188565.2181336696
4000.0,8.333333333333333E-5,8.0,6500.0,4.447821123663336,188551.88432910797
4000.0,8.333333333333333E-5,8.0,7000.0,4.498574447585671,188539.49815178182
4000.0,8.333333333333333E-5,8.0,7500.0,4.549821050874308,188528.05978846663
4000.0,8.333333333333333E-5,8.0,8000.0,4.601385538455885,188517.56902022584
4000.0,8.333333333333333E-5,8.0,8500.0,4.653324910523789,188508.02412628342
4000.0,8.333333333333333E-5,8.0,9000.0,4.705733375004756,188499.4250042639
4000.0,8.333333333333333E-5,8.0,9500.0,4.7581856166205565,188491.77178360795
4000.0,8.333333333333333E-5,8.0,10000.0,4.810899589777996,188485.06457953696
4000.0,8.333333333333333E-5,9.0,0.0,4.068403141680023,187267.23511667672
4000.0,8.333333333333333E-5,9.0,500.0,4.024794870554307,187240.14242530838
4000.0,8.333333333333333E-5,9.0,1000.0,3.9830350688311906,187214.00870117638
4000.0,8.333333333333333E-5,9.0,1500.0,3.9470067707986423,187188.83434592956
4000.0,8.333333333333333E-5,9.0,2000.0,3.922148759800981,187164.619746684
4000.0,8.333333333333333E-5,9.0,2500.0,3.9278409014880284,187141.36527599415
4000.0,8.333333333333333E-5,9.0,3000.0,3.959390676433261,187119.07129182387
4000.0,8.333333333333333E-5,9.0,3500.0,3.998701450039479,187097.73813751875
4000.0,8.333333333333333E-5,9.0,4000.0,4.042062967503714,187077.36614178022
4000.0,8.333333333333333E-5,9.0,4500.0,4.08755574548061,187057.95561864015
4000.0,8.333333333333333E-5,9.0,5000.0,4.134565842969678,187039.5068674368
4000.0,8.333333333333333E-5,9.0,5500.0,4.1826189779867216,187022.02017279147
4000.0,8.333333333333333E-5,9.0,6000.0,4.2319197261598935,187005.4958045869
4000.0,8.333333333333333E-5,9.0,6500.0,4.281891411956533,186989.9340179466
4000.0,8.333333333333333E-5,9.0,7000.0,4.332525321769197,186975.33505321486
4000.0,8.333333333333333E-5,9.0,7500.0,4.383606640798059,186961.69913593872
4000.0,8.333333333333333E-5,9.0,8000.0,4.435133365548772,186949.02647684957
4000.0,8.333333333333333E-5,9.0,8500.0,4.486967823476278,186937.31727184818
4000.0,8.333333333333333E-5,9.0,9000.0,4.539202268550985,186926.57170198893
4000.0,8.333333333333333E-5,9.0,9500.0,4.591752014610648,186916.7899334654
4000.0,8.333333333333333E-5,9.0,10000.0,4.644392657912924,186907.9721175986
4000.0,8.333333333333333E-5,10.0,0.0,3.9834088962009937,186783.7245159275
4000.0,8.333333333333333E-5,10.0,500.0,3.9386935399321015,186749.71618983228
4000.0,8.333333333333333E-5,10.0,1000.0,3.895370846766532,186716.66712222894
