seq,book,c,net,err
6000.0,3.3333333333333335E-5,8.0,9000.0,0.7030335714202752
6000.0,3.3333333333333335E-5,8.0,9500.0,0.7494437284892475
6000.0,3.3333333333333335E-5,8.0,10000.0,0.7971765937747595
6000.0,3.3333333333333335E-5,9.0,0.0,0.7482278014818569
6000.0,3.3333333333333335E-5,9.0,500.0,0.6891736889743343
6000.0,3.3333333333333335E-5,9.0,1000.0,0.6301195764668129
6000.0,3.3333333333333335E-5,9.0,1500.0,0.5737592468643452
6000.0,3.3333333333333335E-5,9.0,2000.0,0.5221355561998454
6000.0,3.3333333333333335E-5,9.0,2500.0,0.48284350288998895
6000.0,3.3333333333333335E-5,9.0,3000.0,0.45629111066514955
6000.0,3.3333333333333335E-5,9.0,3500.0,0.4403384518444756
6000.0,3.3333333333333335E-5,9.0,4000.0,0.43415857424158844
6000.0,3.3333333333333335E-5,9.0,4500.0,0.4354824093042713
6000.0,3.3333333333333335E-5,9.0,5000.0,0.44439117027921404
6000.0,3.3333333333333335E-5,9.0,5500.0,0.4599014044871091
6000.0,3.3333333333333335E-5,9.0,6000.0,0.4811705316285145
6000.0,3.3333333333333335E-5,9.0,6500.0,0.5082659285829956
6000.0,3.3333333333333335E-5,9.0,7000.0,0.540765404083585
6000.0,3.3333333333333335E-5,9.0,7500.0,0.5770647392343201
6000.0,3.3333333333333335E-5,9.0,8000.0,0.616205502809482
6000.0,3.3333333333333335E-5,9.0,8500.0,0.6579516962123563
6000.0,3.3333333333333335E-5,9.0,9000.0,0.7024138284513267
6000.0,3.3333333333333335E-5,9.0,9500.0,0.74842754752691
6000.0,3.3333333333333335E-5,9.0,10000.0,0.7953717718961657
6000.0,3.3333333333333335E-5,10.0,0.0,0.756013105202236
6000.0,3.3333333333333335E-5,10.0,500.0,0.6969589926947141
6000.0,3.3333333333333335E-5,10.0,1000.0,0.6379048801871923
6000.0,3.3333333333333335E-5,10.0,1500.0,0.581544550584725
6000.0,3.3333333333333335E-5,10.0,2000.0,0.5298348456712187
6000.0,3.3333333333333335E-5,10.0,2500.0,0.490148981188885
6000.0,3.3333333333333335E-5,10.0,3000.0,0.46317723476518163
6000.0,3.3333333333333335E-5,10.0,3500.0,0.44661581844127485
6000.0,3.3333333333333335E-5,10.0,4000.0,0.43981014573606125
6000.0,3.3333333333333335E-5,10.0,4500.0,0.4408470860726385
6000.0,3.3333333333333335E-5,10.0,5000.0,0.4490372865276376
6000.0,3.3333333333333335E-5,10.0,5500.0,0.46383494017135146
6000.0,3.3333333333333335E-5,10.0,6000.0,0.48432271036911934
6000.0,3.3333333333333335E-5,10.0,6500.0,0.5103445837369346
6000.0,3.3333333333333335E-5,10.0,7000.0,0.5420764686221722
6000.0,3.3333333333333335E-5,10.0,7500.0,0.5777175152608827
6000.0,3.3333333333333335E-5,10.0,8000.0,0.6160106171524887
6000.0,3.3333333333333335E-5,10.0,8500.0,0.6568701971831121
6000.0,3.3333333333333335E-5,10.0,9000.0,0.7004920994077508
6000.0,3.3333333333333335E-5,10.0,9500.0,0.7460464360689155
6000.0,3.3333333333333335E-5,10.0,10000.0,0.7926620339760485
6000.0,2.777777777777778E-5,1.0,0.0,32.752571707204986
6000.0,2.777777777777778E-5,1.0,500.0,32.75995801291727
6000.0,2.777777777777778E-5,1.0,1000.0,32.770946583389005
6000.0,2.777777777777778E-5,1.0,1500.0,32.78466880130199
6000.0,2.777777777777778E-5,1.0,2000.0,32.8024566653666
6000.0,2.777777777777778E-5,1.0,2500.0,32.82490717953265
6000.0,2.777777777777778E-5,1.0,3000.0,32.84904706424006
6000.0,2.777777777777778E-5,1.0,3500.0,32.873938281139054
6000.0,2.777777777777778E-5,1.0,4000.0,32.899325363778
6000.0,2.777777777777778E-5,1.0,4500.0,32.92497858346453
6000.0,2.777777777777778E-5,1.0,5000.0,32.95114023510792
6000.0,2.777777777777778E-5,1.0,5500.0,32.97753726223334
6000.0,2.777777777777778E-5,1.0,6000.0,33.00409540131226
6000.0,2.777777777777778E-5,1.0,6500.0,33.030799373310984
6000.0,2.777777777777778E-5,1.0,7000.0,33.057629342142015
6000.0,2.777777777777778E-5,1.0,7500.0,33.08459471835714
6000.0,2.777777777777778E-5,1.0,8000.0,33.111560094572276
6000.0,2.777777777777778E-5,1.0,8500.0,33.1385254707874
6000.0,2.777777777777778E-5,1.0,9000.0,33.16549084700253
6000.0,2.777777777777778E-5,1.0,9500.0,33.192456223217654
6000.0,2.777777777777778E-5,1.0,10000.0,33.21942159943276
6000.0,2.777777777777778E-5,2.0,0.0,0.6906929324752882
6000.0,2.777777777777778E-5,2.0,500.0,0.6563274746591442
6000.0,2.777777777777778E-5,2.0,1000.0,0.6327902257707028
6000.0,2.777777777777778E-5,2.0,1500.0,0.6267401256992228
6000.0,2.777777777777778E-5,2.0,2000.0,0.6385652868039104
6000.0,2.777777777777778E-5,2.0,2500.0,0.6645451690624535
6000.0,2.777777777777778E-5,2.0,3000.0,0.6991105133284081
6000.0,2.777777777777778E-5,2.0,3500.0,0.7392399576496501
6000.0,2.777777777777778E-5,2.0,4000.0,0.783861475415946
6000.0,2.777777777777778E-5,2.0,4500.0,0.8317774031875124
6000.0,2.777777777777778E-5,2.0,5000.0,0.8820406190359018
6000.0,2.777777777777778E-5,2.0,5500.0,0.9340911636297665
6000.0,2.777777777777778E-5,2.0,6000.0,0.9870221370470749
6000.0,2.777777777777778E-5,2.0,6500.0,1.0409753067238072
6000.0,2.777777777777778E-5,2.0,7000.0,1.0955434353001519
6000.0,2.777777777777778E-5,2.0,7500.0,1.150753080062766
6000.0,2.777777777777778E-5,2.0,8000.0,1.2064056362762015
6000.0,2.777777777777778E-5,2.0,8500.0,1.2624086525218254
6000.0,2.777777777777778E-5,2.0,9000.0,1.3186176854861478
6000.0,2.777777777777778E-5,2.0,9500.0,1.3748947883049851
6000.0,2.777777777777778E-5,2.0,10000.0,1.431367504452155
6000.0,2.777777777777778E-5,3.0,0.0,0.5564344367871975
6000.0,2.777777777777778E-5,3.0,500.0,0.497535209936131
6000.0,2.777777777777778E-5,3.0,1000.0,0.4386359830850647
6000.0,2.777777777777778E-5,3.0,1500.0,0.3825757696201781
6000.0,2.777777777777778E-5,3.0,2000.0,0.33867580106297224
6000.0,2.777777777777778E-5,3.0,2500.0,0.31569054161668103
6000.0,2.777777777777778E-5,3.0,3000.0,0.30939270535565955
6000.0,2.777777777777778E-5,3.0,3500.0,0.32057675438712285
6000.0,2.777777777777778E-5,3.0,4000.0,0.3460617632544799
6000.0,2.777777777777778E-5,3.0,4500.0,0.3788395058923181
6000.0,2.777777777777778E-5,3.0,5000.0,0.4174511763894176
6000.0,2.777777777777778E-5,3.0,5500.0,0.46054861506712697
6000.0,2.777777777777778E-5,3.0,6000.0,0.5061761116308067
6000.0,2.777777777777778E-5,3.0,6500.0,0.5541624286288316
6000.0,2.777777777777778E-5,3.0,7000.0,0.6038297787090965
6000.0,2.777777777777778E-5,3.0,7500.0,0.65446200327673
6000.0,2.777777777777778E-5,3.0,8000.0,0.7061040944844098
6000.0,2.777777777777778E-5,3.0,8500.0,0.7583625656037285
6000.0,2.777777777777778E-5,3.0,9000.0,0.8113745896349007
6000.0,2.777777777777778E-5,3.0,9500.0,0.8646403578822308
6000.0,2.777777777777778E-5,3.0,10000.0,0.9184825256693279
6000.0,2.777777777777778E-5,4.0,0.0,0.6403057595462195
6000.0,2.777777777777778E-5,4.0,500.0,0.5812874022599411
6000.0,2.777777777777778E-5,4.0,1000.0,0.522269044973664
6000.0,2.777777777777778E-5,4.0,1500.0,0.4659444705924416
6000.0,2.777777777777778E-5,4.0,2000.0,0.4166206108914447
6000.0,2.777777777777778E-5,4.0,2500.0,0.3841063393480008
6000.0,2.777777777777778E-5,4.0,3000.0,0.36495012206941785
6000.0,2.777777777777778E-5,4.0,3500.0,0.3564234700006438
6000.0,2.777777777777778E-5,4.0,4000.0,0.35721741115630534
6000.0,2.777777777777778E-5,4.0,4500.0,0.368073016542958
6000.0,2.777777777777778E-5,4.0,5000.0,0.3895991179067124
6000.0,2.777777777777778E-5,4.0,5500.0,0.419120210305645
6000.0,2.777777777777778E-5,4.0,6000.0,0.45548008125548245
6000.0,2.777777777777778E-5,4.0,6500.0,0.49682298144773634
6000.0,2.777777777777778E-5,4.0,7000.0,0.5407150306388147
6000.0,2.777777777777778E-5,4.0,7500.0,0.5867702808276256
6000.0,2.777777777777778E-5,4.0,8000.0,0.6341318639540079
6000.0,2.777777777777778E-5,4.0,8500.0,0.6828635956271403
6000.0,2.777777777777778E-5,4.0,9000.0,0.7327214134263352
6000.0,2.777777777777778E-5,4.0,9500.0,0.7831854045834229
6000.0,2.777777777777778E-5,4.0,10000.0,0.8344788341947551
6000.0,2.777777777777778E-5,5.0,0.0,0.6780092879712178
6000.0,2.777777777777778E-5,5.0,500.0,0.6189665606629364
6000.0,2.777777777777778E-5,5.0,1000.0,0.559923833354656
6000.0,2.777777777777778E-5,5.0,1500.0,0.503574888951429
6000.0,2.777777777777778E-5,5.0,2000.0,0.452999600677661
6000.0,2.777777777777778E-5,5.0,2500.0,0.41744707318173124
6000.0,2.777777777777778E-5,5.0,3000.0,0.39453979705346665
6000.0,2.777777777777778E-5,5.0,3500.0,0.382597161532338
6000.0,2.777777777777778E-5,5.0,4000.0,0.3803712038355485
6000.0,2.777777777777778E-5,5.0,4500.0,0.3854331219621674
6000.0,2.777777777777778E-5,5.0,5000.0,0.3996701083098036
6000.0,2.777777777777778E-5,5.0,5500.0,0.4206476167413093
6000.0,2.777777777777778E-5,5.0,6000.0,0.44854459348373343
6000.0,2.777777777777778E-5,5.0,6500.0,0.48195812213815453
6000.0,2.777777777777778E-5,5.0,7000.0,0.520745426457949
6000.0,2.777777777777778E-5,5.0,7500.0,0.5631223884010446
6000.0,2.777777777777778E-5,5.0,8000.0,0.6075604375178235
6000.0,2.777777777777778E-5,5.0,8500.0,0.6538543424807226
6000.0,2.777777777777778E-5,5.0,9000.0,0.7014227701017814
6000.0,2.777777777777778E-5,5.0,9500.0,0.7500964592850494
6000.0,2.777777777777778E-5,5.0,10000.0,0.7998249452909262
6000.0,2.777777777777778E-5,6.0,0.0,0.7123730375771414
6000.0,2.777777777777778E-5,6.0,500.0,0.6533246176692397
6000.0,2.777777777777778E-5,6.0,1000.0,0.5942761977613383
6000.0,2.777777777777778E-5,6.0,1500.0,0.5379215607584916
6000.0,2.777777777777778E-5,6.0,2000.0,0.4868413397819946
6000.0,2.777777777777778E-5,6.0,2500.0,0.44944651698366744
6000.0,2.777777777777778E-5,6.0,3000.0,0.4246665200445471
6000.0,2.777777777777778E-5,6.0,3500.0,0.41086606744797516
6000.0,2.777777777777778E-5,6.0,4000.0,0.4068437705513263
6000.0,2.777777777777778E-5,6.0,4500.0,0.40960037320157794
6000.0,2.777777777777778E-5,6.0,5000.0,0.4208398417098388
6000.0,2.777777777777778E-5,6.0,5500.0,0.4387505522139089
6000.0,2.777777777777778E-5,6.0,6000.0,0.4627500859005533
6000.0,2.777777777777778E-5,6.0,6500.0,0.49285227867614334
6000.0,2.777777777777778E-5,6.0,7000.0,0.5275883184802366
6000.0,2.777777777777778E-5,6.0,7500.0,0.5664331771591985
6000.0,2.777777777777778E-5,6.0,8000.0,0.6078878248495319
6000.0,2.777777777777778E-5,6.0,8500.0,0.6521085821652712
6000.0,2.777777777777778E-5,6.0,9000.0,0.6981846505504095
6000.0,2.777777777777778E-5,6.0,9500.0,0.7456472053559692
6000.0,2.777777777777778E-5,6.0,10000.0,0.7938934347364552
6000.0,2.777777777777778E-5,7.0,0.0,0.7332434983545556
6000.0,2.777777777777778E-5,7.0,500.0,0.674182717085955
6000.0,2.777777777777778E-5,7.0,1000.0,0.6151219358173534
6000.0,2.777777777777778E-5,7.0,1500.0,0.5587549374538078
6000.0,2.777777777777778E-5,7.0,2000.0,0.5073635597972765
6000.0,2.777777777777778E-5,7.0,2500.0,0.4688953528123204
6000.0,2.777777777777778E-5,7.0,3000.0,0.44308797712597947
6000.0,2.777777777777778E-5,7.0,3500.0,0.4280411230836721
6000.0,2.777777777777778E-5,7.0,4000.0,0.4225286615860049
6000.0,2.777777777777778E-5,7.0,4500.0,0.42432435252820117
6000.0,2.777777777777778E-5,7.0,5000.0,0.43375980773277206
6000.0,2.777777777777778E-5,7.0,5500.0,0.4500256056900033
6000.0,2.777777777777778E-5,7.0,6000.0,0.471761293508528
6000.0,2.777777777777778E-5,7.0,6500.0,0.4996433541971546
6000.0,2.777777777777778E-5,7.0,7000.0,0.532416155535098
6000.0,2.777777777777778E-5,7.0,7500.0,0.5691393158008913
6000.0,2.777777777777778E-5,7.0,8000.0,0.6087143142197587
6000.0,2.777777777777778E-5,7.0,8500.0,0.6506897263277698
6000.0,2.777777777777778E-5,7.0,9000.0,0.695457825940569
6000.0,2.777777777777778E-5,7.0,9500.0,0.7417089909564646
6000.0,2.777777777777778E-5,7.0,10000.0,0.7893488320527517
6000.0,2.777777777777778E-5,8.0,0.0,0.7525583663926485
6000.0,2.777777777777778E-5,8.0,500.0,0.6934956875908415
6000.0,2.777777777777778E-5,8.0,1000.0,0.6344330087890333
6000.0,2.777777777777778E-5,8.0,1500.0,0.57806411289228
6000.0,2.777777777777778E-5,8.0,2000.0,0.5264827058571939
6000.0,2.777777777777778E-5,8.0,2500.0,0.48733194925888706
6000.0,2.777777777777778E-5,8.0,3000.0,0.46079982733670377
6000.0,2.777777777777778E-5,8.0,3500.0,0.4448344766441288
6000.0,2.777777777777778E-5,8.0,4000.0,0.43828268926661673
6000.0,2.777777777777778E-5,8.0,4500.0,0.4394667807212795
6000.0,2.777777777777778E-5,8.0,5000.0,0.44787757390530364
6000.0,2.777777777777778E-5,8.0,5500.0,0.4627649430244301
6000.0,2.777777777777778E-5,8.0,6000.0,0.483363237203396
6000.0,2.777777777777778E-5,8.0,6500.0,0.5094460724198606
6000.0,2.777777777777778E-5,8.0,7000.0,0.5411809998115792
6000.0,2.777777777777778E-5,8.0,7500.0,0.5765905347137926
6000.0,2.777777777777778E-5,8.0,8000.0,0.6148750550449962
6000.0,2.777777777777778E-5,8.0,8500.0,0.6556759478191623
6000.0,2.777777777777778E-5,8.0,9000.0,0.6988728306570342
6000.0,2.777777777777778E-5,8.0,9500.0,0.744309125996524
6000.0,2.777777777777778E-5,8.0,10000.0,0.7911114348522782
6000.0,2.777777777777778E-5,9.0,0.0,0.7641173551829602
6000.0,2.777777777777778E-5,9.0,500.0,0.7050565739143583
6000.0,2.777777777777778E-5,9.0,1000.0,0.6459957926457578
6000.0,2.777777777777778E-5,9.0,1500.0,0.5896287942822115
6000.0,2.777777777777778E-5,9.0,2000.0,0.537941094511856
6000.0,2.777777777777778E-5,9.0,2500.0,0.4983114213095259
6000.0,2.777777777777778E-5,9.0,3000.0,0.4712456696359975
6000.0,2.777777777777778E-5,9.0,3500.0,0.45454594928872616
6000.0,2.777777777777778E-5,9.0,4000.0,0.4472472726624077
6000.0,2.777777777777778E-5,9.0,4500.0,0.4479970658297449
6000.0,2.777777777777778E-5,9.0,5000.0,0.45558520766732075
6000.0,2.777777777777778E-5,9.0,5500.0,0.46966230905526574
6000.0,2.777777777777778E-5,9.0,6000.0,0.48950442997371135
6000.0,2.777777777777778E-5,9.0,6500.0,0.514345549651791
6000.0,2.777777777777778E-5,9.0,7000.0,0.5451191023438327
6000.0,2.777777777777778E-5,9.0,7500.0,0.5797980503476966
6000.0,2.777777777777778E-5,9.0,8000.0,0.6170134091984912
6000.0,2.777777777777778E-5,9.0,8500.0,0.6571265277563594
6000.0,2.777777777777778E-5,9.0,9000.0,0.6991732372940689
6000.0,2.777777777777778E-5,9.0,9500.0,0.7438040215090365
6000.0,2.777777777777778E-5,9.0,10000.0,0.7900277265351253
6000.0,2.777777777777778E-5,10.0,0.0,0.7731881992560768
6000.0,2.777777777777778E-5,10.0,500.0,0.7141255204542691
6000.0,2.777777777777778E-5,10.0,1000.0,0.6550628416524609
6000.0,2.777777777777778E-5,10.0,1500.0,0.5986939457557079
6000.0,2.777777777777778E-5,10.0,2000.0,0.5469213935431182
6000.0,2.777777777777778E-5,10.0,2500.0,0.5069280113797422
6000.0,2.777777777777778E-5,10.0,3000.0,0.47944847749757347
6000.0,2.777777777777778E-5,10.0,3500.0,0.4621558513603713
6000.0,2.777777777777778E-5,10.0,4000.0,0.45430427118600786
6000.0,2.777777777777778E-5,10.0,4500.0,0.45477026034977713
6000.0,2.777777777777778E-5,10.0,5000.0,0.4616409923066275
6000.0,2.777777777777778E-5,10.0,5500.0,0.4751642538283031
6000.0,2.777777777777778E-5,10.0,6000.0,0.494494108524495
6000.0,2.777777777777778E-5,10.0,6500.0,0.518501493434419
6000.0,2.777777777777778E-5,10.0,7000.0,0.548423328080835
6000.0,2.777777777777778E-5,10.0,7500.0,0.5824857020312086
6000.0,2.777777777777778E-5,10.0,8000.0,0.6191285610590082
6000.0,2.777777777777778E-5,10.0,8500.0,0.6584795670427847
6000.0,2.777777777777778E-5,10.0,9000.0,0.7000275600798466
6000.0,2.777777777777778E-5,10.0,9500.0,0.7437162323690447
6000.0,2.777777777777778E-5,10.0,10000.0,0.7894583655977436
6000.0,2.380952380952381E-5,1.0,0.0,31.832812966494206
6000.0,2.380952380952381E-5,1.0,500.0,31.840462186455476
6000.0,2.380952380952381E-5,1.0,1000.0,31.852257379971768
6000.0,2.380952380952381E-5,1.0,1500.0,31.867155996564996
6000.0,2.380952380952381E-5,1.0,2000.0,31.886120259309887
6000.0,2.380952380952381E-5,1.0,2500.0,31.90974717215623
6000.0,2.380952380952381E-5,1.0,3000.0,31.935063455543897
6000.0,2.380952380952381E-5,1.0,3500.0,31.961131071123173
6000.0,2.380952380952381E-5,1.0,4000.0,31.987694552442374
6000.0,2.380952380952381E-5,1.0,4500.0,32.01452417080918
6000.0,2.380952380952381E-5,1.0,5000.0,32.04186222113286
6000.0,2.380952380952381E-5,1.0,5500.0,32.069435646938544
6000.0,2.380952380952381E-5,1.0,6000.0,32.09717018469775
6000.0,2.380952380952381E-5,1.0,6500.0,32.12505055537674
6000.0,2.380952380952381E-5,1.0,7000.0,32.15305692288805
6000.0,2.380952380952381E-5,1.0,7500.0,32.181198697783444
6000.0,2.380952380952381E-5,1.0,8000.0,32.209340472678846
6000.0,2.380952380952381E-5,1.0,8500.0,32.23748224757424
6000.0,2.380952380952381E-5,1.0,9000.0,32.265624022469645
6000.0,2.380952380952381E-5,1.0,9500.0,32.29376579736503
6000.0,2.380952380952381E-5,1.0,10000.0,32.321907572260436
6000.0,2.380952380952381E-5,2.0,0.0,0.629093099410209
6000.0,2.380952380952381E-5,2.0,500.0,0.5917817315678268
6000.0,2.380952380952381E-5,2.0,1000.0,0.5629762516646074
6000.0,2.380952380952381E-5,2.0,1500.0,0.5511268500324
6000.0,2.380952380952381E-5,2.0,2000.0,0.5593474598553154
6000.0,2.380952380952381E-5,2.0,2500.0,0.5816270860702231
6000.0,2.380952380952381E-5,2.0,3000.0,0.6131026225038684
6000.0,2.380952380952381E-5,2.0,3500.0,0.6509916648639917
6000.0,2.380952380952381E-5,2.0,4000.0,0.6931263854144857
6000.0,2.380952380952381E-5,2.0,4500.0,0.7391442530244129
6000.0,2.380952380952381E-5,2.0,5000.0,0.7873793831152632
6000.0,2.380952380952381E-5,2.0,5500.0,0.8377081935531784
6000.0,2.380952380952381E-5,2.0,6000.0,0.889072160177316
6000.0,2.380952380952381E-5,2.0,6500.0,0.9415268105160536
6000.0,2.380952380952381E-5,2.0,7000.0,0.9946864759688059
6000.0,2.380952380952381E-5,2.0,7500.0,1.0487948893030161
6000.0,2.380952380952381E-5,2.0,8000.0,1.1032405567589632
6000.0,2.380952380952381E-5,2.0,8500.0,1.1580998019120428
6000.0,2.380952380952381E-5,2.0,9000.0,1.213304225799597
6000.0,2.380952380952381E-5,2.0,9500.0,1.269049590699042
6000.0,2.380952380952381E-5,2.0,10000.0,1.3251347527242066
6000.0,2.380952380952381E-5,3.0,0.0,0.5635556773750892
6000.0,2.380952380952381E-5,3.0,500.0,0.5045716425546295
6000.0,2.380952380952381E-5,3.0,1000.0,0.4455876077341696
6000.0,2.380952380952381E-5,3.0,1500.0,0.38941900743278035
6000.0,2.380952380952381E-5,3.0,2000.0,0.34469202335203036
6000.0,2.380952380952381E-5,3.0,2500.0,0.3184506587986924
6000.0,2.380952380952381E-5,3.0,3000.0,0.3069308169333294
6000.0,2.380952380952381E-5,3.0,3500.0,0.31032157195910626
6000.0,2.380952380952381E-5,3.0,4000.0,0.3310826156450732
6000.0,2.380952380952381E-5,3.0,4500.0,0.36138790482687955
6000.0,2.380952380952381E-5,3.0,5000.0,0.3975335770037575
6000.0,2.380952380952381E-5,3.0,5500.0,0.4385888519769263
6000.0,2.380952380952381E-5,3.0,6000.0,0.4827281010887761
6000.0,2.380952380952381E-5,3.0,6500.0,0.5295969866967103
6000.0,2.380952380952381E-5,3.0,7000.0,0.5782426662577075
6000.0,2.380952380952381E-5,3.0,7500.0,0.6281946259852607
6000.0,2.380952380952381E-5,3.0,8000.0,0.6791717821363755
6000.0,2.380952380952381E-5,3.0,8500.0,0.7309036702600707
6000.0,2.380952380952381E-5,3.0,9000.0,0.7831979382399047
6000.0,2.380952380952381E-5,3.0,9500.0,0.8361222240674143
6000.0,2.380952380952381E-5,3.0,10000.0,0.8893784916270171
6000.0,2.380952380952381E-5,4.0,0.0,0.6419284465361168
6000.0,2.380952380952381E-5,4.0,500.0,0.5828857192278357
6000.0,2.380952380952381E-5,4.0,1000.0,0.5238429919195551
6000.0,2.380952380952381E-5,4.0,1500.0,0.46749404751632867
6000.0,2.380952380952381E-5,4.0,2000.0,0.41794341672727564
6000.0,2.380952380952381E-5,4.0,2500.0,0.38491658838763465
6000.0,2.380952380952381E-5,4.0,3000.0,0.364998074060266
6000.0,2.380952380952381E-5,4.0,3500.0,0.35546804693708167
6000.0,2.380952380952381E-5,4.0,4000.0,0.3551279063901311
6000.0,2.380952380952381E-5,4.0,4500.0,0.36398864942582404
6000.0,2.380952380952381E-5,4.0,5000.0,0.38216643402254336
6000.0,2.380952380952381E-5,4.0,5500.0,0.4083177576905169
6000.0,2.380952380952381E-5,4.0,6000.0,0.44047977929464954
6000.0,2.380952380952381E-5,4.0,6500.0,0.479219893370943
6000.0,2.380952380952381E-5,4.0,7000.0,0.5221377817408192
6000.0,2.380952380952381E-5,4.0,7500.0,0.5670633920834347
6000.0,2.380952380952381E-5,4.0,8000.0,0.6135565939487972
6000.0,2.380952380952381E-5,4.0,8500.0,0.6614337713650219
6000.0,2.380952380952381E-5,4.0,9000.0,0.7106219133940018
6000.0,2.380952380952381E-5,4.0,9500.0,0.7603718837266384
6000.0,2.380952380952381E-5,4.0,10000.0,0.8111091251680378
6000.0,2.380952380952381E-5,5.0,0.0,0.6915255503257044
6000.0,2.380952380952381E-5,5.0,500.0,0.63247961502623
6000.0,2.380952380952381E-5,5.0,1000.0,0.5734336797267552
6000.0,2.380952380952381E-5,5.0,1500.0,0.5170815273323361
6000.0,2.380952380952381E-5,5.0,2000.0,0.4664179773848183
6000.0,2.380952380952381E-5,5.0,2500.0,0.4303906162638588
6000.0,2.380952380952381E-5,5.0,3000.0,0.40687214893769424
6000.0,2.380952380952381E-5,5.0,3500.0,0.3942108364698092
6000.0,2.380952380952381E-5,5.0,4000.0,0.3913407854327552
6000.0,2.380952380952381E-5,5.0,4500.0,0.3953134267240922
6000.0,2.380952380952381E-5,5.0,5000.0,0.40806588335676863
6000.0,2.380952380952381E-5,5.0,5500.0,0.4272128705571837
6000.0,2.380952380952381E-5,5.0,6000.0,0.4532595393935944
6000.0,2.380952380952381E-5,5.0,6500.0,0.4844562423680462
6000.0,2.380952380952381E-5,5.0,7000.0,0.5210296281448882
6000.0,2.380952380952381E-5,5.0,7500.0,0.5610616405888439
6000.0,2.380952380952381E-5,5.0,8000.0,0.6041303367651968
6000.0,2.380952380952381E-5,5.0,8500.0,0.6494073881121564
6000.0,2.380952380952381E-5,5.0,9000.0,0.6964500826191723
6000.0,2.380952380952381E-5,5.0,9500.0,0.7444330918682855
6000.0,2.380952380952381E-5,5.0,10000.0,0.7934523264099343
6000.0,2.380952380952381E-5,6.0,0.0,0.7247207511521221
6000.0,2.380952380952381E-5,6.0,500.0,0.665665662483141
6000.0,2.380952380952381E-5,6.0,1000.0,0.6066105738141608
6000.0,2.380952380952381E-5,6.0,1500.0,0.5502492680502351
6000.0,2.380952380952381E-5,6.0,2000.0,0.49910032528687953
6000.0,2.380952380952381E-5,6.0,2500.0,0.4613495448398385
6000.0,2.380952380952381E-5,6.0,3000.0,0.4361062321190886
6000.0,2.380952380952381E-5,6.0,3500.0,0.4217457071619193
6000.0,2.380952380952381E-5,6.0,4000.0,0.41686762007428
6000.0,2.380952380952381E-5,6.0,4500.0,0.41903876585240585
6000.0,2.380952380952381E-5,6.0,5000.0,0.42901212684173656
6000.0,2.380952380952381E-5,6.0,5500.0,0.4459123622017096
6000.0,2.380952380952381E-5,6.0,6000.0,0.46824961709249757
6000.0,2.380952380952381E-5,6.0,6500.0,0.4967240089120276
6000.0,2.380952380952381E-5,6.0,7000.0,0.5298035838930527
6000.0,2.380952380952381E-5,6.0,7500.0,0.5670786072550166
6000.0,2.380952380952381E-5,6.0,8000.0,0.6069880541047427
6000.0,2.380952380952381E-5,6.0,8500.0,0.6494569139697882
6000.0,2.380952380952381E-5,6.0,9000.0,0.6943672773997218
6000.0,2.380952380952381E-5,6.0,9500.0,0.7412019409588272
6000.0,2.380952380952381E-5,6.0,10000.0,0.7890269089151866
6000.0,2.380952380952381E-5,7.0,0.0,0.7461330149752646
6000.0,2.380952380952381E-5,7.0,500.0,0.6870703361734576
6000.0,2.380952380952381E-5,7.0,1000.0,0.6280076573716491
6000.0,2.380952380952381E-5,7.0,1500.0,0.5716387614748957
6000.0,2.380952380952381E-5,7.0,2000.0,0.5201955002246393
6000.0,2.380952380952381E-5,7.0,2500.0,0.48142775781585095
6000.0,2.380952380952381E-5,7.0,3000.0,0.45522184722337616
6000.0,2.380952380952381E-5,7.0,3500.0,0.43967473710753413
6000.0,2.380952380952381E-5,7.0,4000.0,0.43332619255681065
6000.0,2.380952380952381E-5,7.0,4500.0,0.4347106213346866
6000.0,2.380952380952381E-5,7.0,5000.0,0.4432010602258228
6000.0,2.380952380952381E-5,7.0,5500.0,0.4583124673093618
6000.0,2.380952380952381E-5,7.0,6000.0,0.47890377504561016
6000.0,2.380952380952381E-5,7.0,6500.0,0.505112955983603
6000.0,2.380952380952381E-5,7.0,7000.0,0.5368051591371883
6000.0,2.380952380952381E-5,7.0,7500.0,0.5721984289674096
6000.0,2.380952380952381E-5,7.0,8000.0,0.6104437338333042
6000.0,2.380952380952381E-5,7.0,8500.0,0.6512212982118872
6000.0,2.380952380952381E-5,7.0,9000.0,0.6942654178040618
6000.0,2.380952380952381E-5,7.0,9500.0,0.739526808202442
6000.0,2.380952380952381E-5,7.0,10000.0,0.786586039987773
6000.0,2.380952380952381E-5,8.0,0.0,0.7647257858477019
6000.0,2.380952380952381E-5,8.0,500.0,0.7056612095126881
6000.0,2.380952380952381E-5,8.0,1000.0,0.6465966331776731
6000.0,2.380952380952381E-5,8.0,1500.0,0.5902258397477133
6000.0,2.380952380952381E-5,8.0,2000.0,0.5386012080606735
6000.0,2.380952380952381E-5,8.0,2500.0,0.4992086842277456
6000.0,2.380952380952381E-5,8.0,3000.0,0.47230170459358667
6000.0,2.380952380952381E-5,8.0,3500.0,0.45583219082887344
6000.0,2.380952380952381E-5,8.0,4000.0,0.4484991930072276
6000.0,2.380952380952381E-5,8.0,4500.0,0.44925608778041143
6000.0,2.380952380952381E-5,8.0,5000.0,0.4567658756021569
